beta,gamma,rho,distance,s_peak_height,s_auc,s_growth_rate,s_time_to_peak,s_total_rewires,s_rew_inf_ratio,s_var_degree,n_draws_attempted
0.21762500295461248,0.1055592060110222,0.4317504934294836,0.815354273479596,0.623,8.361,0.3711291770402677,7.2,617.4,1.012841091492777,10.81376,50000
0.18428694507257673,0.08416112854176205,0.39239506602304425,0.5825687559917693,0.663,10.204999999999998,0.39493357684369135,8.2,643.6,0.947209653092006,10.887619999999998,50000
0.19012532950804367,0.11857215541160568,0.260720974387921,0.6890114862642631,0.642,7.537999999999999,0.36367415549938353,6.8,365.8,0.67601246105919,9.362199999999998,50000
0.20945131984098195,0.11353382830694643,0.3991170317882478,0.8399378867547294,0.611,7.898999999999999,0.38176901245268435,7.0,562.2,1.004909983633388,10.92868,50000
0.2187558137259757,0.08967699133331884,0.36328401629896584,0.44720973602031217,0.6649999999999999,9.925999999999998,0.37456418333458885,7.2,505.0,0.7714285714285716,10.1345,50000
0.28895555757988095,0.12031455893010364,0.3676562537417589,0.8343665297180659,0.643,7.087000000000001,0.3433578549104725,5.8,419.6,0.9595645412130639,9.877640000000001,50000
0.18666029799637734,0.07282887587005683,0.3060267542773478,0.5819509965494577,0.739,13.322999999999997,0.39487796909451073,7.4,475.4,0.6955345060893098,9.769079999999999,50000
0.23077018712854658,0.11749964708275087,0.3533505884311115,0.7389541750301779,0.6359999999999999,7.634,0.37507418992562935,6.4,460.8,0.8443396226415096,10.068459999999998,50000
0.21901075917916266,0.11052168539065624,0.34793988623745675,0.6593532492528907,0.6369999999999999,8.28,0.38293725812181345,7.4,471.4,0.816326530612245,10.35342,50000
0.22566831859584233,0.08880532382838473,0.34034244426691046,0.7513477190118737,0.708,10.156999999999998,0.37944049231509674,6.2,452.8,0.862994350282486,9.8684,50000
0.2756728708175932,0.07701787220626007,0.3619030012543326,0.8801386289428361,0.741,11.357,0.35485807569928174,5.8,436.8,0.8299595141700405,9.50518,50000
0.22003432898973402,0.08576261311520408,0.41084863769479124,0.8105561895926698,0.692,10.881,0.389499129153622,7.4,565.4,0.9682080924855493,10.87332,50000
0.13267913824010924,0.07555779583271845,0.24908612198892596,0.725861434075012,0.6689999999999999,11.993999999999998,0.3698835296441473,9.8,505.8,0.6278026905829597,10.504259999999999,50000
0.22747931546322764,0.0925218813678744,0.3778297747893262,0.6438005956775936,0.687,9.546,0.37712667876020617,6.6,528.6,0.9039301310043668,10.267600000000002,50000
0.22898137248214762,0.1302233575589814,0.3550468600687867,0.8782734534657369,0.5940000000000001,7.005,0.3553456130930378,6.4,456.8,0.9343434343434343,9.987,50000
0.26228215927507814,0.11430089694426629,0.37292348279954024,0.7721919743879881,0.667,7.955,0.34506353990491434,6.2,443.4,0.9160419790104948,9.95214,50000
0.2144322771100455,0.10478810474084874,0.4222258523668343,0.828582465537177,0.617,8.059000000000001,0.3831342775282255,7.6,646.4,1.072933549432739,11.30348,50000
0.2647378202842376,0.11271726566422059,0.4470348953901049,0.8105223690410639,0.656,8.193999999999999,0.3842382862984347,6.6,555.4,1.0807926829268293,10.420600000000002,50000
0.17169412054556513,0.061602343429265155,0.2883920476212482,0.7190805596332717,0.725,14.725999999999999,0.42185736625450404,7.6,491.0,0.7048275862068966,9.31222,50000
0.1992380317928885,0.1066760720133902,0.3365957240580542,0.7280501488569799,0.621,8.059999999999999,0.3972151830651935,7.2,472.4,0.7971014492753623,9.9894,50000
0.2127838367819799,0.09001873788452636,0.3273928389147613,0.5635224877105451,0.6740000000000002,9.837,0.39749213987648463,7.0,458.4,0.7507418397626111,9.5542,50000
0.15645216763951642,0.09777888854050842,0.28225268409401977,0.710634978431165,0.627,9.215999999999998,0.4069364061908141,8.0,495.8,0.7097288676236044,9.652999999999999,50000
